id,comment,program,time
어머님은짜장면에밥, 뜨거웅께 천천히 후~~ 하고 드세요💫⭐🌟 입천장 데이시면 클나요🤭🤭,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_055746
딱지치기, 맛나게 잘드세요ㅎ,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_055746
하얀겨울, 오또캐ㅠ,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_055807
네메시스, 아흐 배고파 ㅠㅠ,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_055807
어머님은짜장면에밥, 넘나 만나 한입에 크게 왕~~,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_055827
딱지치기, 한마리 끝~~,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_055848
어머님은짜장면에밥, 하트 오천돌파❣❣❣,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_055848
딩또런, 와사마요 소스도 맛있어요,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_055909
딱지치기, 보면서도 와~~감탄 나와요,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_055909
딩또런, 네네네 오 라면!!!,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_055909
하얀겨울, 소리만 들어도 군침이ㅠ,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_055930
어머님은짜장면에밥, 라면까정~~~🍜🍜,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_055930
네메시스, 이게 진정한 오징어라면??,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_055951
딱지치기, 라면에 한마리 풍덩,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_055951
이사베논, 라면 먹방가시나요?,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_055951
딩또런, 오,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060012
min, d,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060012
어머님은짜장면에밥, 라면에서 바다의 냄새가 여그까정 나네요❣❣,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060012
딩또런, 퀴즈~~~~~~~,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060012
딩또런, 네네!!,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060033
똑똑박사, 피데기,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060054
이사베논, 피데기,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060054
똑똑박사, 당일바리,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060054
네메시스, 당일바리,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060054
딩또런, 당일바리,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060054
하얀겨울, 당일바리,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060115
어머님은짜장면에밥, ❣❣당일바리❣❣,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060115
딱지치기, 당일바리,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060115
하얀겨울, 축하합니다,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060115
어머님은짜장면에밥, ❣❣당일바리❣❣,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060115
배려, 당일바리,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060115
딩또런," 아 늦었어요,,,,ㅋㅋㅋㅋㅋ",국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060115
딩또런, 오 축하합니다!!!!!!,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060115
이사베논, 축하드려요 ㅠㅠ,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060115
하얀겨울, 퀴즈 느려요,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060136
딱지치기, 축하드려요 똑똑하시네요ㅎ,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060136
네메시스, ㅊㅋㅊㅋ용,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060136
어머님은짜장면에밥, 👏👏👏👏👏,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060136
똑똑박사, ^^,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060136
딱지치기, 타자가 늦어요ㅜ,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060157
어머님은짜장면에밥, 타자가 느려서ㅜㅜ 하트는 자신있는데~~,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060157
이사베논, ㅠㅠㅠㅠ,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060157
똑똑박사, 헤헷,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060157
천냥, 안녕하세요,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060218
이사베논, 방가요~,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060218
어머님은짜장면에밥, 보글보글~~~,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060218
네메시스, 먹방 ㅠㅠㅠㅠ 얼른보여줘요 배고파요,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060239
쿠요빵, 반갑습니다,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060300
이사베논, 진짜 신선해보이네요,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060320
딱지치기, 영덕거니 맛은 보장하죠,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060320
딱지치기, 물좀드세요,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060341
딩또런, ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060402
렝, 우와 맛있겠네요,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060423
렝, 우와 좋아요 🙂,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060423
딱지치기, 멍멍이 귀욤,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060423
딱지치기, 반건조 키도 크네요ㅎ,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060504
이사베논, 상태 진짜 좋아보여요,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060504
네메시스, 너무 배고파요 ㅠㅠ,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060504
nhj, 방가르~~,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060525
딱지치기, 보기만해도 보장되네요,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060546
햇빛망울, 와.. 라면 ㅠㅠㅠ 맛있겠너뇨,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060607
딱지치기, 핏줄,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060628
어머님은짜장면에밥, 윤기가 좌르르~~~~,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060628
똑똑박사, 미리 넣고끓이는게아니내요. .,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060648
햇살맘, 지다가다가 ~^^ 몇 마리에요,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060648
햇살맘," 23,800에 몇 마리 이죠",국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060751
진주또리, 배고파요.. 맛있겠네요..,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060751
태양, 23800원짜리는 몇마리예요?,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060751
똑똑박사, 들어가자마자 난리나지. . 흠. .,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060751
a580818, 좋아요,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060811
햇살맘, 네네,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060811
딱지치기, 가격좋네요,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060811
ksk, 동생분안오셔네요,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060811
똑똑박사, 칼집 빨리빨리,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060811
딜, 좋네요,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060832
햇살맘, 침 꿀꺽,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060853
딱지치기, 이도마켓의 신뢰~👍👍,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060914
아푸로, 우와~맛나겟어요,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060934
아푸로, 탱글탱글하네요,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060934
똑똑박사, 와~~~^^,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060955
딱지치기, 탱글이,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_060955
ksk, 오징어 튀김도먹고싶네요,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061016
딩또런, 통먹방 와,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061016
딱지치기, 튀김도 맛나겠네요ㅎ,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061037
딱지치기, 국물이 해물맛 나나요?,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061118
딩또런, ㅋㅋㅋ오 해물라면 저도 도전👍,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061200
ksk, 짬봉맛날것같아요,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061200
딩또런, 무조건 도전해야겠네요 이건,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061200
딱지치기, 정말 스프가 필요없겠어요,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061200
딱지치기, 와우,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061241
똑똑박사, 앜. .. .맛있겠닷,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061302
딱지치기, 후루룩 쩝쩝 후루룩 쩝쩝 맛좋은 오징어라면~🎵🎶🎵🎶,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061323
딩또런, ㅍㅎㅎ,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061323
ksk, 저도방금라면에밥말아먹어는데도먹고싶네요,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061405
딩또런, 진짜 맛있게 드신다😭,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061425
이사베논, 아휴 배고파요,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061446
딩또런, 그니까요ㅠ,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061446
어머님은짜장면에밥, 쩝쩝~~ 후루룹~~ 정말로 먹방 잘하시네요🤤🤤👍👍👍,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061446
네메시스, 진짜 맛나겠어요 ㅠㅠ,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061446
ksk, 부자된맛같을것같네요푸짐해서,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061446
딱지치기, 오징어에 빠진날,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061507
딩또런," 저도 라면엔 안넣어먹어봐서,, 엄청 먹고싶어요 ㅋㅋㅋㅋ",국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061507
어머님은짜장면에밥, 라면 걍 먹어도 만나는데 오징어까정~~ 환상이네요💫🐰🌟💜💚❤🤍💛🧡💙💝💗💖👏👏,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061528
딩또런, 와 ㅋㅋㅋㅋㅋㅋㅋㅋ,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061528
딱지치기, 오징어 라면 말이,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061549
딱지치기, 와~~한입하고 싶네요,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061609
어머님은짜장면에밥, 쪼로코롬 작은입에 큰입 와~~~ 대박이시네요💖💗💝💖💗💝👏👏,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061630
ksk, 💘💘💘💘🙈🙈🙈,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061651
딱지치기, 맛나게 잘드심ㅎ,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061712
바할, 기대해요,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061733
어머님은짜장면에밥, 하트 만돌파❣❣❣,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061733
꼬물꼬물, 갑자기 하정우급 입벌림,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061733
lee, 기대해요,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061733
어머님은짜장면에밥, 오징어가 탱글탱글~~⭐🌟⭐🌟⭐🌟👏👏👏,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061733
꼬물꼬물, 우와,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061733
꼬물꼬물, 잘드신다,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061733
ksk, 오징어 하면다리와머리죠,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061754
어머님은짜장면에밥, 국물이 국물이 끝내줘요~~🍜🍜👍👍👍,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061815
딱지치기, 크게썰어,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061835
딩또런, 오,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061856
