id,comment,program,time
O코룽코룽O, 대박이네요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
짜래, ㅎㅎㅎ,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
참나무, 수고하셨습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
tkd, 수고많으셨어요~!!!,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
ook, 잘봤어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
피어스, 인기 많네요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
짜래, 긋긋,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
cws, 우오,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
우동권, 품절 축하드령ㅅ,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
짜래, 젛네여,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
sojo1401, 수고요~,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
하늘늘, 머드쌀 기대돼요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
라벨, 수고하셨습니다~,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
샹그릴라, 복 받으시길...,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
cws, 오와,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
mis, 수고하셨습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
언제나유남매, 잘봤어요~,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
액션쾌감, 수고하셨습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
Jie, 오,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
aak, 수고하셨습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
cws, 오오,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
홈런, 바이,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
tesy, 수ㅅ고요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
나, 수고하셨어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
스마일, 오~품절,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
카이94, 역시 쌀 인기 대단하네요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
이용안함, 방송 잘보고갑니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
cws, 오,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
스마일, 수고하셨어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
ckh, 수고하셨어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
블링블링, 진짜 팔도유람 라이브 유용하네요~~,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
나비, 잘봣어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
도토리토리, 축하드려요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
지우486, 오오 바이~,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
다솜, 수고하셨어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
lyz, 오오,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
joo, 잘봤어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
san, 오,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
호오빠앙, 잘봤습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
샹그릴라, 아뵤~,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
언제나유남매, 품절축하드려요~,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
딩가라떼, 잘 가세요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
tja, 잘 봤어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
순살치킨, 구성이알차네요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
