id,comment,program,time
칙칙촉촉, 귀여우면 뭐해요... 어차피 입속으로 들어갈.......,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_073538
nak, 맛나겟다,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_073620
nak, 어묵탕,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_073620
nak, 뜨끈하니,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_073642
화려한 인생, 소스만 넣으면 끝인가요??,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_073724
레오나르도디카페인, 쑥갓~ 청양고추~~ 우동~~~,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_073745
화려한 인생, 간단하네요,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_073807
화려한 인생, 오 우동사맄ㅋㅋㅋㅋㅋ,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_073828
화려한 인생, 우동사리 끝내주네요,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_073828
레오나르도디카페인, 우동이 살맀네~~~,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_073828
화려한 인생, 미쳤네 ㅋㅋㅋ,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_073850
한잔두잔, 배고파요..,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_073953
한잔두잔, 앜ㅋㅋㅋㅋㅋㅋ,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_074117
한잔두잔, 또나오셨넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_074139
제이비즈, ㅋㅋㅋㅋㅋㅋㅋㅋ,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_074201
꿀벌, 앜ㅋㅋㅋ,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_074201
꿀벌, 너무 웃겨요,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_074201
류정섭, 다들 저녁드시네요 ㅎㅎ,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_074201
레오나르도디카페인, 라방의 나영석 PD인가요~~~??,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_074222
꿀벌, 식사를 하시네요 ㅋㅋㅋ,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_074222
꿀벌, 라방의 나영석ㅋㅋㅋㅋㅋㅋ,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_074222
레오나르도디카페인, 저는 무배로~ 볶음밥까지 받을래요~~~,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_074406
호룰룰루, 제가 본 방송중에,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_074427
호룰룰루, 쇼호스트님 진심으로 행복한 표정이신것 같아요,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_074448
레오나르도디카페인, 속터지는걸 여기서 보네요~~ 아주 맛나게 터지네요~~,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_074530
레오나르도디카페인, ㅎㅎㅎㅎ,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_074530
레오나르도디카페인, PD님~~,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_074530
류정섭, ㅋㅋㅋㅋㅋ,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_074551
레오나르도디카페인, 딱걸렸네~~,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_074551
호룰룰루, ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_074551
호룰룰루, 아 겁나 웃기네요,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_074612
레오나르도디카페인, 쇼호스트 언니 배틀인가요~~ㅎㅎㅎㅎ??,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_074612
레오나르도디카페인, 어묵탕에 진심 배틀~~~,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_074612
낮도깨비, 안녕하세요,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_074736
레오나르도디카페인, 우동 먹어보아요~~,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_074736
